family,model,compound,max_attention,max_weighted,max_relative,p95_relative,mean_top5_relative,bigram_count,log_frequency
pythia,pythia-12b,redundant_entry,0.9909725189208984,6.890154838562012,0.0116401696577668,0.0023668125388211867,0.01019007265567776,205,5.327876168789581
pythia,pythia-12b,responsive_design,0.9904882907867432,5.771386623382568,0.0090605495497584,0.0018727897433563898,0.00848628766834732,35628,10.4809151919697
pythia,pythia-12b,screen_reader,0.8384408354759216,8.916316032409668,0.0173699259757995,0.000738847375032479,0.01212734300643202,32100,10.376642461280849
pythia,pythia-12b,section_heading,0.7759496569633484,10.04828929901123,0.0153906578198075,0.0008191074593923,0.009025216195732318,6949,8.846496938558838
pythia,pythia-12b,semantic_html,0.9989683628082277,7.987531185150147,0.0144564555957913,0.0055255511077120685,0.01249355040490622,2595,7.86172707782398
pythia,pythia-12b,semantic_markup,0.9528565406799316,7.237957000732422,0.0140212522819638,0.001981163141317599,0.01207490339875216,4776,8.471568013389962
pythia,pythia-12b,sensory_characteristics,0.9934532642364502,13.54888153076172,0.0221533812582492,0.0017892192874568737,0.01444245185703032,11206,9.324293862052029
pythia,pythia-12b,sign_language,0.8937621116638184,7.465699672698975,0.0130622154101729,0.0009578903438522418,0.01019201381132,113936,11.643400943040573
pythia,pythia-12b,skip_link,0.9522430300712584,10.626472473144531,0.02108895778656,0.004092342732474192,0.015595085546374282,662,6.4967749901858625
pythia,pythia-12b,status_message,0.9454522132873536,13.342076301574709,0.0216201897710561,0.0007155214028897731,0.01000157603994006,20367,9.921720320797188
pythia,pythia-12b,tab_panel,0.981885015964508,15.428122520446776,0.0258993990719318,0.0018873370252549184,0.01412266790866848,3519,8.166216268592143
pythia,pythia-12b,target_size,0.8941010236740112,6.30152702331543,0.0116350939497351,0.0009948530292603272,0.008767440356314122,21981,9.997979215628845
pythia,pythia-12b,text_alternative,0.9317899942398072,11.203904151916504,0.0186073873192071,0.0023610464413649592,0.012853419221937602,1852,7.52456122628536
pythia,pythia-12b,text_formatting,0.915408730506897,8.17101001739502,0.0143668549135327,0.0018157223123124973,0.010813732258975459,28514,10.258185543590638
pythia,pythia-12b,text_spacing,0.9087618589401244,6.021223068237305,0.0090041775256395,0.0008344468835275509,0.00735771711915726,615,6.423246963533519
pythia,pythia-12b,tool_tip,0.9296768307685852,12.19663429260254,0.0211053397506475,0.0013885448512154955,0.01112929750233884,17356,9.761751162220882
pythia,pythia-12b,touch_target,0.9954681396484376,14.213107109069824,0.0240313690155744,0.0030708529753609624,0.013349215127527642,1114,7.016609683894219
pythia,pythia-12b,tree_grid,0.9500170946121216,7.611644268035889,0.0165688730776309,0.0012871527636888799,0.014078328385949102,865,6.763884908562435
pythia,pythia-12b,universal_design,0.8313868045806885,8.299164772033691,0.0138536905869841,0.0011431812949012628,0.00845645815134044,9030,9.108418382250798
pythia,pythia-160m,accessibility_tree,0.999996781349182,3.5248985290527344,0.1224462166428566,0.03522673901170483,0.0541590748354792,1307,7.176254532017144
pythia,pythia-160m,accessible_authentication,1.0,2.281855821609497,0.0815294831991195,0.05941874440759415,0.0599252715706825,3,1.3862943611198906
pythia,pythia-160m,accessible_description,0.9890260100364684,2.25681471824646,0.0813352912664413,0.004321293416432984,0.02703024880611333,716,6.57507584059962
pythia,pythia-160m,accessible_name,1.0,3.7113983631134033,0.1311583518981933,0.07627315148711201,0.07542253471910951,1619,7.3901814282264295
pythia,pythia-160m,alt_text,0.999873161315918,3.216447353363037,0.1086853593587875,0.012917537847533788,0.03293693549931044,23306,10.056509023618531
pythia,pythia-160m,audio_description,1.0,2.3100218772888184,0.0867493003606796,0.05046571772545567,0.058616364747285786,4691,8.453614209773367
pythia,pythia-160m,character_key,0.999996304512024,4.239851474761963,0.1523391455411911,0.05376817714422938,0.07421555966138836,1974,7.5883236773352225
pythia,pythia-160m,closed_captions,1.0,3.600344181060791,0.1198559775948524,0.06381628774106494,0.07295722365379329,7942,8.980046316633132
pythia,pythia-160m,cognitive_disabilities,0.9999992847442628,3.4179296493530273,0.121249683201313,0.04644173197448252,0.06342264488339423,10189,9.229162126216771
pythia,pythia-160m,color_contrast,0.9998836517333984,2.1631553173065186,0.0789900496602058,0.018394690752029368,0.03913696892559522,20112,9.909121651153221
pythia,pythia-160m,combo_box,0.9999992847442628,3.7261722087860103,0.1248453333973884,0.0368456494063138,0.056583384796976985,50410,10.827964684213782
pythia,pythia-160m,consistent_help,1.0,4.222378253936768,0.1499529778957367,0.07317452244460573,0.08066204823553559,504,6.22455842927536
pythia,pythia-160m,decorative_image,1.0,3.902387857437134,0.1379580348730087,0.04304033517837516,0.06326351463794706,749,6.620073206530356
pythia,pythia-160m,drag_movement,0.9999327659606934,3.731586456298828,0.1248260736465454,0.02365745780989524,0.05056915748864408,328,5.796057750765372
pythia,pythia-160m,error_identification,0.9998111128807068,3.3462705612182617,0.1236176118254661,0.06733290422707786,0.07508739382028576,1566,7.356918242356021
pythia,pythia-160m,focus_appearance,0.99886155128479,4.7901930809021,0.1558816283941269,0.04735438823699946,0.06307684052735565,102,4.634728988229636
pythia,pythia-160m,focus_indicator,0.340704470872879,0.9866001605987548,0.0336341001093387,0.008700620429590295,0.016881676390767042,1261,7.140453043101158
pythia,pythia-160m,focus_management,0.0470819324254989,0.1434364169836044,0.0056011523120105,0.0006233011838048291,0.0015800039604072801,989,6.897704943128636
pythia,pythia-160m,form_field,0.9993579983711244,4.2286858558654785,0.1461738049983978,0.025782363070175004,0.05440818769857283,51864,10.856399467865929
pythia,pythia-160m,informative_image,1.0,4.256662368774414,0.1481401622295379,0.07354074064642185,0.08398926034569737,520,6.255750041753367
pythia,pythia-160m,input_purpose,1.0,4.1422905921936035,0.1442427039146423,0.07092093322426071,0.08162156939506526,53,3.9889840465642745
pythia,pythia-160m,keyboard_interaction,1.0,3.762040138244629,0.1324491798877716,0.03618036229163398,0.057445515692234016,1073,6.97914527506881
pythia,pythia-160m,keyboard_navigation,0.9999984502792358,3.7444818019866943,0.1295226961374282,0.055382975749671375,0.06807358637452118,8050,8.993551586299981
pythia,pythia-160m,landmark_region,1.0,3.95519757270813,0.137306660413742,0.07075902149081223,0.0863548874855041,128,4.859812404361672
pythia,pythia-160m,live_region,1.0,3.1271347999572754,0.106625497341156,0.07236245609819879,0.07568147778511045,1112,7.014814351275545
pythia,pythia-160m,low_vision,0.9955096244812012,3.475320816040039,0.1190858259797096,0.003515687468461625,0.039548283116891916,36811,10.513579157958748
pythia,pythia-160m,menu_bar,0.9999995231628418,4.157644271850586,0.1443260759115219,0.06547985114157194,0.08506050780415533,106878,11.579452632439278
pythia,pythia-160m,pointer_cancellation,0.9999998807907104,2.126904010772705,0.0745133534073829,0.02864943295717231,0.038615822046995096,2,1.0986122886681098
pythia,pythia-160m,radio_group,1.0,4.104710578918457,0.1360205113887787,0.02186751719564193,0.05304246041923758,6694,8.809116258125274
pythia,pythia-160m,reading_order,1.0,4.225310802459717,0.1479610651731491,0.05791526474058619,0.07071478050202126,9225,9.129780864117766
pythia,pythia-160m,redundant_entry,1.0,3.84274959564209,0.1491466611623764,0.08050607778131953,0.08997651934623715,205,5.327876168789581
pythia,pythia-160m,responsive_design,1.0,3.850728750228882,0.1334332376718521,0.03345016497187307,0.05446925163269041,35628,10.4809151919697
pythia,pythia-160m,screen_reader,0.9999769926071168,1.74794340133667,0.0597267486155033,0.052864716202020594,0.0463317213580012,32100,10.376642461280849
pythia,pythia-160m,section_heading,0.9001533389091492,2.836059093475342,0.0974823459982872,0.012851886311545931,0.03892351277172562,6949,8.846496938558838
pythia,pythia-160m,semantic_html,1.0,3.7305798530578618,0.1312271058559417,0.06477389372885219,0.07578417882323257,2595,7.86172707782398
pythia,pythia-160m,semantic_markup,1.0,3.732598066329956,0.133592277765274,0.05626544021069992,0.06794671043753621,4776,8.471568013389962
pythia,pythia-160m,sensory_characteristics,1.0,3.771868944168091,0.1306106746196746,0.04894583430141208,0.06717914491891858,11206,9.324293862052029
pythia,pythia-160m,sign_language,0.979430615901947,2.7713494300842285,0.091034397482872,0.004160609835525893,0.030832857859786532,113936,11.643400943040573
pythia,pythia-160m,skip_link,1.0,4.0290703773498535,0.1353770941495895,0.0329224790912121,0.053535756282508354,662,6.4967749901858625
pythia,pythia-160m,status_message,0.9999984502792358,4.1663498878479,0.14799265563488,0.027343327831476843,0.05549726770259435,20367,9.921720320797188
pythia,pythia-160m,tab_panel,0.9930353164672852,4.17081880569458,0.1428612619638443,0.009162949887104248,0.043279990833252624,3519,8.166216268592143
pythia,pythia-160m,target_size,1.0,4.239190578460693,0.1495727598667144,0.05472438875585783,0.07217554897069924,21981,9.997979215628845
pythia,pythia-160m,text_alternative,1.0,4.157171726226807,0.1410987675189972,0.04501883760094635,0.06752535402774805,1852,7.52456122628536
pythia,pythia-160m,text_formatting,0.9079513549804688,2.1660337448120117,0.0748484134674072,0.015514955203980156,0.027743018418550463,28514,10.258185543590638
pythia,pythia-160m,text_spacing,0.9990503191947936,2.2267112731933594,0.0788932889699935,0.03685619262978427,0.0455763130448758,615,6.423246963533519
pythia,pythia-160m,tool_tip,0.9999995231628418,4.415287017822266,0.1439855545759201,0.048121814802288984,0.06643331944942472,17356,9.761751162220882
pythia,pythia-160m,touch_target,0.9999998807907104,3.724167823791504,0.1274796724319458,0.05127416159957639,0.06529707871377463,1114,7.016609683894219
pythia,pythia-160m,tree_grid,0.999921441078186,4.087268352508545,0.1416431069374084,0.03198600364848966,0.05559797147288914,865,6.763884908562435
pythia,pythia-160m,universal_design,1.0,4.002617835998535,0.1443288028240203,0.06662046220153563,0.07251075170934196,9030,9.108418382250798
pythia,pythia-1b,accessibility_tree,0.2049023211002349,3.054527521133423,0.0434734709560871,0.022672967519611047,0.0267864432185888,1307,7.176254532017144
pythia,pythia-1b,accessible_authentication,0.4674970507621765,6.855967998504639,0.0891431123018264,0.0318071874789892,0.04834837988018984,3,1.3862943611198906
pythia,pythia-1b,accessible_description,0.2050143182277679,3.3558616638183594,0.0399522557854652,0.030599923245608705,0.031202560290694174,716,6.57507584059962
pythia,pythia-1b,accessible_name,0.3279807865619659,4.914204120635986,0.0563608296215534,0.030547837633639524,0.03527157306671138,1619,7.3901814282264295
pythia,pythia-1b,alt_text,0.0880830809473991,1.518913507461548,0.024068247526884,0.015625216998159865,0.017240038514137218,23306,10.056509023618531
pythia,pythia-1b,audio_description,0.3367560505867004,5.642951011657715,0.0509101785719394,0.04193312097340817,0.04078624993562694,4691,8.453614209773367
pythia,pythia-1b,character_key,0.3084189891815185,4.354358196258545,0.0492653101682662,0.03435048684477796,0.03638861812651152,1974,7.5883236773352225
pythia,pythia-1b,closed_captions,0.1901591569185257,3.0165462493896484,0.0349339209496974,0.024494612589478444,0.0266461886465549,7942,8.980046316633132
pythia,pythia-1b,cognitive_disabilities,0.1730587035417556,2.881620407104492,0.0430285260081291,0.029321538377553136,0.03255993425846095,10189,9.229162126216771
pythia,pythia-1b,color_contrast,0.3112967908382416,6.203865051269531,0.0630658194422721,0.04890899006277314,0.04719476215541358,20112,9.909121651153221
pythia,pythia-1b,combo_box,0.2063409984111786,3.3263680934906006,0.0357749983668327,0.01593612972646945,0.01945461332797998,50410,10.827964684213782
pythia,pythia-1b,consistent_help,0.5276008248329163,8.290043830871582,0.0948267206549644,0.035886054672300695,0.05138932727277277,504,6.22455842927536
pythia,pythia-1b,decorative_image,0.4639312326908111,7.328680992126465,0.0842052474617958,0.04794869236648075,0.05133340954780574,749,6.620073206530356
pythia,pythia-1b,drag_movement,0.4197930097579956,8.071011543273926,0.1171058416366577,0.04001264404505475,0.056501654535531964,328,5.796057750765372
pythia,pythia-1b,error_identification,0.2254506945610046,3.708276271820069,0.0414489433169364,0.02625146694481371,0.027439028769731477,1566,7.356918242356021
pythia,pythia-1b,focus_appearance,0.4021641910076141,5.714143753051758,0.0699460282921791,0.026177895441651288,0.03558486029505726,102,4.634728988229636
pythia,pythia-1b,focus_indicator,0.1158301308751106,2.3345539569854736,0.0340736545622348,0.01967549724504349,0.02249653115868564,1261,7.140453043101158
pythia,pythia-1b,focus_management,0.1100346222519874,1.8737573623657229,0.0278343427926301,0.02308440767228595,0.021599958837032238,989,6.897704943128636
pythia,pythia-1b,form_field,0.2289551794528961,4.286502361297607,0.0541528835892677,0.021722151618450775,0.028439785540103863,51864,10.856399467865929
pythia,pythia-1b,informative_image,0.3193455636501312,5.513606548309326,0.0667500719428062,0.036460712365806,0.04068551808595652,520,6.255750041753367
pythia,pythia-1b,input_purpose,0.3674629032611847,5.033809661865234,0.0671083182096481,0.04271685909479853,0.04341794401407238,53,3.9889840465642745
pythia,pythia-1b,keyboard_interaction,0.2987068891525268,3.432636260986328,0.0398084409534931,0.03854836057871578,0.035786959528923,1073,6.97914527506881
pythia,pythia-1b,keyboard_navigation,0.3213183283805847,4.407375812530518,0.0486290082335472,0.037711579911410754,0.03707034438848492,8050,8.993551586299981
pythia,pythia-1b,landmark_region,0.3557464182376861,4.5867533683776855,0.0538407228887081,0.02911346843466151,0.03155794292688364,128,4.859812404361672
pythia,pythia-1b,live_region,0.3996029794216156,4.955732822418213,0.0584977567195892,0.02854868359863754,0.033539438247680596,1112,7.014814351275545
pythia,pythia-1b,low_vision,0.0840829014778137,1.4706478118896484,0.0178836528211832,0.014918667031452053,0.01437923554331062,36811,10.513579157958748
pythia,pythia-1b,menu_bar,0.2251906096935272,3.476656913757324,0.0441873297095298,0.03144512707367528,0.03069436736404888,106878,11.579452632439278
pythia,pythia-1b,pointer_cancellation,0.2152172923088073,3.558054208755493,0.0427169799804687,0.026591472886502647,0.028907124325633,2,1.0986122886681098
pythia,pythia-1b,radio_group,0.15590201318264,4.183309078216553,0.0680316090583801,0.019205550570040936,0.02842046283185478,6694,8.809116258125274
pythia,pythia-1b,reading_order,0.1851218938827514,2.8055787086486816,0.0307773537933826,0.0229651167057454,0.021699128113687,9225,9.129780864117766
pythia,pythia-1b,redundant_entry,0.4054595530033111,5.991569995880127,0.069493256509304,0.03297465667128558,0.03798622488975521,205,5.327876168789581
pythia,pythia-1b,responsive_design,0.2821956574916839,4.150994777679443,0.0490133576095104,0.03284058459103097,0.03347390815615649,35628,10.4809151919697
pythia,pythia-1b,screen_reader,0.1228048652410507,1.7842023372650146,0.0245998296886682,0.01160365859977895,0.01483392808586354,32100,10.376642461280849
pythia,pythia-1b,section_heading,0.2044917345046997,3.3141376972198486,0.0453651137650013,0.034018743224441914,0.0343297183513641,6949,8.846496938558838
pythia,pythia-1b,semantic_html,0.5982442498207092,8.924135208129883,0.086086519062519,0.07710807435214513,0.07167192548513406,2595,7.86172707782398
pythia,pythia-1b,semantic_markup,0.1720786541700363,2.8586127758026123,0.0344882309436798,0.0255314788781106,0.0265713650733232,4776,8.471568013389962
pythia,pythia-1b,sensory_characteristics,0.2539851665496826,3.334014654159546,0.0423086993396282,0.031056001503020462,0.03247651718556876,11206,9.324293862052029
pythia,pythia-1b,sign_language,0.1239362135529518,2.5249013900756836,0.0231827590614557,0.019343832507729496,0.01930974964052434,113936,11.643400943040573
pythia,pythia-1b,skip_link,0.1752538979053497,2.71940541267395,0.0429795570671558,0.020841388497501553,0.02477878946810958,662,6.4967749901858625
pythia,pythia-1b,status_message,0.2968854308128357,3.72813081741333,0.0449284240603446,0.025436394009739023,0.029906840622424997,20367,9.921720320797188
pythia,pythia-1b,tab_panel,0.1292463392019271,2.15861439704895,0.0241949632763862,0.02000581165775648,0.01811276674270626,3519,8.166216268592143
pythia,pythia-1b,target_size,0.3077051937580108,3.622964382171631,0.0502894669771194,0.03072455814108248,0.034496423229575114,21981,9.997979215628845
pythia,pythia-1b,text_alternative,0.2565820217132568,4.330748558044434,0.0406560190021991,0.037479098327457896,0.03581317849457259,1852,7.52456122628536
pythia,pythia-1b,text_formatting,0.2150804996490478,3.248689889907837,0.0361024960875511,0.027250295039266334,0.026840930432081182,28514,10.258185543590638
pythia,pythia-1b,text_spacing,0.1449258178472519,2.7215254306793213,0.0342352725565433,0.024334251508116626,0.023759108409285502,615,6.423246963533519
pythia,pythia-1b,tool_tip,0.2943720519542694,3.6005537509918213,0.0350687317550182,0.028006156720220967,0.02861853763461108,17356,9.761751162220882
pythia,pythia-1b,touch_target,0.3418835401535034,4.630125999450684,0.0677386298775672,0.05423629041761154,0.052822801470756485,1114,7.016609683894219
pythia,pythia-1b,tree_grid,0.2349220663309097,3.068290948867798,0.0351497717201709,0.023420452699065144,0.02526926286518568,865,6.763884908562435
pythia,pythia-1b,universal_design,0.56966632604599,8.851794242858887,0.1038825064897537,0.0384807430207729,0.05124997720122334,9030,9.108418382250798
pythia,pythia-2.8b,accessibility_tree,0.8682012557983398,3.503526449203491,0.0143283754587173,0.003995468094944926,0.011313103139400418,1307,7.176254532017144
pythia,pythia-2.8b,accessible_authentication,0.9958503246307372,5.680032730102539,0.023630516603589,0.005568770854733846,0.019459674321114978,3,1.3862943611198906
pythia,pythia-2.8b,accessible_description,0.9864795804023744,5.788647174835205,0.023777050897479,0.005310618644580186,0.014803071133792362,716,6.57507584059962
pythia,pythia-2.8b,accessible_name,0.970646858215332,6.185854434967041,0.0279043074697256,0.005238008289597898,0.014337343536317321,1619,7.3901814282264295
pythia,pythia-2.8b,alt_text,0.6785286068916321,3.3390636444091797,0.01599782705307,0.0027406825334764873,0.011240731272846399,23306,10.056509023618531
pythia,pythia-2.8b,audio_description,0.735416829586029,4.414803981781006,0.0196436289697885,0.0054377252236008315,0.01387017332017416,4691,8.453614209773367
pythia,pythia-2.8b,character_key,0.8467258810997009,3.789832830429077,0.0191865488886833,0.005387719208374582,0.01592010203748936,1974,7.5883236773352225
pythia,pythia-2.8b,closed_captions,0.9777491688728333,3.822019100189209,0.0176194310188293,0.0056543384445830675,0.01516532972455018,7942,8.980046316633132
pythia,pythia-2.8b,cognitive_disabilities,0.6019899249076843,4.410572528839111,0.0209425203502178,0.005211033509112826,0.015227311290800538,10189,9.229162126216771
pythia,pythia-2.8b,color_contrast,0.8918256163597107,3.357574462890625,0.0155203202739357,0.005438842484727486,0.01353775002062314,20112,9.909121651153221
pythia,pythia-2.8b,combo_box,0.742121160030365,3.3594932556152344,0.0130897806957364,0.0035404358175582813,0.009244289714842981,50410,10.827964684213782
pythia,pythia-2.8b,consistent_help,0.9224751591682434,5.942385673522949,0.0269548874348402,0.0045543215470388206,0.02068348303437228,504,6.22455842927536
pythia,pythia-2.8b,decorative_image,0.9965774416923524,5.807857990264893,0.0244555808603763,0.008584993425756677,0.02040909752249714,749,6.620073206530356
pythia,pythia-2.8b,drag_movement,0.945200502872467,5.649871349334717,0.02755918353796,0.00822585546411567,0.0173250133171677,328,5.796057750765372
pythia,pythia-2.8b,error_identification,0.619910717010498,3.558640241622925,0.0175541099160909,0.002012920600827776,0.01152074253186578,1566,7.356918242356021
pythia,pythia-2.8b,focus_appearance,0.8572263717651367,4.573685646057129,0.0204546898603439,0.005101657402701636,0.01678515113890166,102,4.634728988229636
pythia,pythia-2.8b,focus_indicator,0.6249924302101135,2.394571304321289,0.0116191115230321,0.002411518653389021,0.008774532563984342,1261,7.140453043101158
pythia,pythia-2.8b,focus_management,0.8653979897499084,4.502516746520996,0.0184719879180192,0.0034321140148676757,0.014165484532713843,989,6.897704943128636
pythia,pythia-2.8b,form_field,0.5605986714363098,4.101175785064697,0.0218020491302013,0.0016281964548397455,0.0110816720873117,51864,10.856399467865929
pythia,pythia-2.8b,informative_image,0.962053120136261,5.834159851074219,0.0239733345806598,0.007002955325879095,0.01702302098274224,520,6.255750041753367
pythia,pythia-2.8b,input_purpose,0.9916676878929138,4.212920665740967,0.0217349436134099,0.01112286383286111,0.01821861341595642,53,3.9889840465642745
pythia,pythia-2.8b,keyboard_interaction,0.7205134034156799,4.032083034515381,0.0246171709150075,0.00630727875977749,0.01682031154632562,1073,6.97914527506881
pythia,pythia-2.8b,keyboard_navigation,0.8752641677856445,3.7783942222595215,0.0152535466477274,0.0061277737142517615,0.01187520343810314,8050,8.993551586299981
pythia,pythia-2.8b,landmark_region,0.9708620309829712,6.0503339767456055,0.0239396058022975,0.004566069529391752,0.01656108945608136,128,4.859812404361672
pythia,pythia-2.8b,live_region,0.9870920181274414,6.0799241065979,0.0338416956365108,0.0072337373858317,0.02200592793524262,1112,7.014814351275545
pythia,pythia-2.8b,low_vision,0.9809792041778564,5.207274436950684,0.0253916047513484,0.0010840140515937752,0.01050295699387782,36811,10.513579157958748
pythia,pythia-2.8b,menu_bar,0.5006129145622253,3.2758548259735107,0.0158823020756244,0.004238633927889166,0.010735257808119,106878,11.579452632439278
pythia,pythia-2.8b,pointer_cancellation,0.7023913860321045,4.003854751586914,0.016594048589468,0.004013736662454833,0.009364343713968938,2,1.0986122886681098
pythia,pythia-2.8b,radio_group,0.4443141520023346,2.4216086864471436,0.0124012073501944,0.002326736529357679,0.009706479124724821,6694,8.809116258125274
pythia,pythia-2.8b,reading_order,0.4222310483455658,2.4468607902526855,0.0133718932047486,0.003232439933344715,0.00874223038554186,9225,9.129780864117766
pythia,pythia-2.8b,redundant_entry,0.8882366418838501,4.72359561920166,0.0320314168930053,0.0077630396699532,0.020433353446423937,205,5.327876168789581
pythia,pythia-2.8b,responsive_design,0.989342212677002,4.7586493492126465,0.0197496730834245,0.00704942229203879,0.014694107882678439,35628,10.4809151919697
pythia,pythia-2.8b,screen_reader,0.9018661379814148,6.698772430419922,0.0288631692528724,0.0021339678321964373,0.01277624918147916,32100,10.376642461280849
pythia,pythia-2.8b,section_heading,0.4957122206687927,1.8979002237319944,0.0110295945778489,0.0026109428610652406,0.008060242421925021,6949,8.846496938558838
pythia,pythia-2.8b,semantic_html,0.9941111207008362,5.374224662780762,0.0270730685442686,0.007686478807590897,0.018995126336812936,2595,7.86172707782398
pythia,pythia-2.8b,semantic_markup,0.9401543736457824,4.45707368850708,0.0221941228955984,0.0066943893441930155,0.01852202750742432,4776,8.471568013389962
pythia,pythia-2.8b,sensory_characteristics,0.9234888553619384,3.9585657119750977,0.0181157477200031,0.0057666527107357235,0.012282679975032759,11206,9.324293862052029
pythia,pythia-2.8b,sign_language,0.5271747708320618,4.090260982513428,0.0173042695969343,0.0026824117754585286,0.012702259607613042,113936,11.643400943040573
pythia,pythia-2.8b,skip_link,0.9791871309280396,3.880862474441528,0.0157512351870536,0.005262559978291306,0.01267271079123014,662,6.4967749901858625
pythia,pythia-2.8b,status_message,0.7452282905578613,4.8756303787231445,0.0225909277796745,0.0034267891314811775,0.014030894450843299,20367,9.921720320797188
pythia,pythia-2.8b,tab_panel,0.7997821569442749,6.385447025299072,0.0271499007940292,0.0018172568408772107,0.01757122650742526,3519,8.166216268592143
pythia,pythia-2.8b,target_size,0.9881099462509156,4.090728282928467,0.0174552891403436,0.005401081871241256,0.01338106244802468,21981,9.997979215628845
pythia,pythia-2.8b,text_alternative,0.7618144154548645,5.491292476654053,0.0218984168022871,0.005778432707302202,0.015887714549899037,1852,7.52456122628536
pythia,pythia-2.8b,text_formatting,0.6283224821090698,3.266117572784424,0.0138921299949288,0.003413033916149196,0.011146353557705841,28514,10.258185543590638
pythia,pythia-2.8b,text_spacing,0.4521833956241607,2.7863500118255615,0.0116086937487125,0.0022503268090076664,0.00858995588496322,615,6.423246963533519
pythia,pythia-2.8b,tool_tip,0.6325319409370422,2.6441173553466797,0.0104672061279416,0.002848326286766658,0.00856688814237708,17356,9.761751162220882
pythia,pythia-2.8b,touch_target,0.9082240462303162,6.230950832366943,0.0256217159330844,0.008906264835968606,0.020398095995187698,1114,7.016609683894219
pythia,pythia-2.8b,tree_grid,0.6892446875572205,4.540894985198975,0.0201591495424509,0.0032009041518903554,0.0097340202890336,865,6.763884908562435
pythia,pythia-2.8b,universal_design,0.9868689179420472,3.5231728553771973,0.0158936809748411,0.00550862832460546,0.01328360419720408,9030,9.108418382250798
pythia,pythia-410m,accessibility_tree,0.8689795732498169,1.3849767446517944,0.0342352427542209,0.01331178857944898,0.028067931532859757,1307,7.176254532017144
pythia,pythia-410m,accessible_authentication,0.9999971389770508,1.97886860370636,0.0600749738514423,0.022268961090594497,0.0404358427971601,3,1.3862943611198906
pythia,pythia-410m,accessible_description,0.999998927116394,1.5848681926727295,0.0523028448224067,0.020324498787522263,0.03422013670206064,716,6.57507584059962
pythia,pythia-410m,accessible_name,0.9998558759689332,1.1985523700714111,0.0398970879614353,0.019995814375579252,0.030002023652195904,1619,7.3901814282264295
pythia,pythia-410m,alt_text,0.6869866847991943,0.9390075206756592,0.019834779202938,0.010371105652302431,0.015426722727715919,23306,10.056509023618531
pythia,pythia-410m,audio_description,1.0,2.8517603874206543,0.0712426006793975,0.028645453415810988,0.049916353821754404,4691,8.453614209773367
pythia,pythia-410m,character_key,0.7922350764274597,1.423604965209961,0.0381737947463989,0.021378104388713758,0.02949268221855158,1974,7.5883236773352225
pythia,pythia-410m,closed_captions,0.9999990463256836,1.453221082687378,0.0319062545895576,0.022465146891772706,0.02783942110836502,7942,8.980046316633132
pythia,pythia-410m,cognitive_disabilities,0.9936508536338806,1.9238526821136477,0.0632808059453964,0.023435948789119636,0.03378677293658252,10189,9.229162126216771
pythia,pythia-410m,color_contrast,0.8614898920059204,1.6027387380599976,0.0442289225757122,0.02010896755382414,0.03051498830318448,20112,9.909121651153221
pythia,pythia-410m,combo_box,0.6689339876174927,1.5307573080062866,0.0376400239765644,0.018614251911640105,0.029424387589096962,50410,10.827964684213782
pythia,pythia-410m,consistent_help,1.0,2.9204626083374023,0.1046225503087043,0.025055461283773083,0.05718491002917284,504,6.22455842927536
pythia,pythia-410m,decorative_image,1.0,1.7733404636383057,0.0550249926745891,0.0257584287784993,0.04097715839743608,749,6.620073206530356
pythia,pythia-410m,drag_movement,0.9974173307418824,1.698221206665039,0.038431242108345,0.024680500756949122,0.03295755088329312,328,5.796057750765372
pythia,pythia-410m,error_identification,0.9654340147972108,1.9086768627166748,0.0625713393092155,0.022528891079127727,0.04565918296575543,1566,7.356918242356021
pythia,pythia-410m,focus_appearance,0.9917460680007936,1.4024937152862549,0.0510003007948398,0.024184117931872574,0.03826402500271794,102,4.634728988229636
pythia,pythia-410m,focus_indicator,0.9013206958770752,2.909618616104126,0.072484940290451,0.023237899597734094,0.05203930661082262,1261,7.140453043101158
pythia,pythia-410m,focus_management,0.7765545845031738,1.5003015995025637,0.0540046915411949,0.02121137920767064,0.04051352664828296,989,6.897704943128636
pythia,pythia-410m,form_field,0.9698615670204164,1.7194205522537231,0.0416554473340511,0.012684803269803487,0.031020319089293435,51864,10.856399467865929
pythia,pythia-410m,informative_image,1.0,2.112872838973999,0.0568278953433036,0.033590707555413185,0.043345866352319656,520,6.255750041753367
pythia,pythia-410m,input_purpose,0.9999924898147584,1.8818671703338623,0.0606087148189544,0.025333983264863438,0.040131999552249845,53,3.9889840465642745
pythia,pythia-410m,keyboard_interaction,0.9999847412109376,1.57878577709198,0.0356046259403228,0.024299690406769468,0.03211002759635444,1073,6.97914527506881
pythia,pythia-410m,keyboard_navigation,0.9997244477272034,1.6900027990341189,0.0473850816488266,0.026827343925833653,0.0362853847444057,8050,8.993551586299981
pythia,pythia-410m,landmark_region,1.0,3.0484068393707275,0.1029174178838729,0.029824291355907896,0.05893489196896549,128,4.859812404361672
pythia,pythia-410m,live_region,1.0,2.574969530105591,0.0878245458006858,0.03159720273688426,0.04776886850595468,1112,7.014814351275545
pythia,pythia-410m,low_vision,0.6330176591873169,1.0545262098312378,0.0206357147544622,0.006163220037706115,0.013759231567382759,36811,10.513579157958748
pythia,pythia-410m,menu_bar,0.9769217371940612,1.5758675336837769,0.0527548193931579,0.02274402445182202,0.03369547799229618,106878,11.579452632439278
pythia,pythia-410m,pointer_cancellation,0.787512481212616,2.3749589920043945,0.0622614324092865,0.014744107704609545,0.037597956880927055,2,1.0986122886681098
