compound,p95_relative,bigram_count,family,model,condition,log_frequency
closed_captions,0.046631900966167365,7942,olmo,OLMo-2-1124-7B,uniform,8.980046316633132
cognitive_disabilities,0.04560985546559093,10189,olmo,OLMo-2-1124-7B,uniform,9.229162126216771
color_contrast,0.05024378597736351,20112,olmo,OLMo-2-1124-7B,uniform,9.909121651153221
combo_box,0.03691823240369553,50410,olmo,OLMo-2-1124-7B,uniform,10.827964684213782
consistent_help,0.06209757830947638,504,olmo,OLMo-2-1124-7B,uniform,6.22455842927536
decorative_image,0.04451545085757966,749,olmo,OLMo-2-1124-7B,uniform,6.620073206530356
drag_movement,0.06647758260369296,328,olmo,OLMo-2-1124-7B,uniform,5.796057750765372
error_identification,0.0662231892347336,1566,olmo,OLMo-2-1124-7B,uniform,7.356918242356021
focus_appearance,0.06386249363422387,102,olmo,OLMo-2-1124-7B,uniform,4.634728988229636
focus_indicator,0.04232065454125406,1261,olmo,OLMo-2-1124-7B,uniform,7.140453043101158
focus_management,0.048586791753768926,989,olmo,OLMo-2-1124-7B,uniform,6.897704943128636
form_field,0.047296037897467606,51864,olmo,OLMo-2-1124-7B,uniform,10.856399467865929
informative_image,0.06651947945356364,520,olmo,OLMo-2-1124-7B,uniform,6.255750041753367
input_purpose,0.07660076357424253,53,olmo,OLMo-2-1124-7B,uniform,3.9889840465642745
keyboard_interaction,0.05930955484509462,1073,olmo,OLMo-2-1124-7B,uniform,6.97914527506881
keyboard_navigation,0.03701043948531155,8050,olmo,OLMo-2-1124-7B,uniform,8.993551586299981
landmark_region,0.06587428376078602,128,olmo,OLMo-2-1124-7B,uniform,4.859812404361672
live_region,0.050276426598429645,1112,olmo,OLMo-2-1124-7B,uniform,7.014814351275545
low_vision,0.030873191542923402,36811,olmo,OLMo-2-1124-7B,uniform,10.513579157958748
menu_bar,0.06310545802116391,106878,olmo,OLMo-2-1124-7B,uniform,11.579452632439278
pointer_cancellation,0.04703576713800425,2,olmo,OLMo-2-1124-7B,uniform,1.0986122886681098
radio_group,0.06648753583431241,6694,olmo,OLMo-2-1124-7B,uniform,8.809116258125274
reading_order,0.051176537200808496,9225,olmo,OLMo-2-1124-7B,uniform,9.129780864117766
redundant_entry,0.07459569685161112,205,olmo,OLMo-2-1124-7B,uniform,5.327876168789581
responsive_design,0.09655144400894639,35628,olmo,OLMo-2-1124-7B,uniform,10.4809151919697
screen_reader,0.03333390802145004,32100,olmo,OLMo-2-1124-7B,uniform,10.376642461280849
section_heading,0.045636920817196315,6949,olmo,OLMo-2-1124-7B,uniform,8.846496938558838
semantic_html,0.07133059054613117,2595,olmo,OLMo-2-1124-7B,uniform,7.86172707782398
semantic_markup,0.06221232078969484,4776,olmo,OLMo-2-1124-7B,uniform,8.471568013389962
sensory_characteristics,0.054798804782331,11206,olmo,OLMo-2-1124-7B,uniform,9.324293862052029
sign_language,0.03310081008821728,113936,olmo,OLMo-2-1124-7B,uniform,11.643400943040573
skip_link,0.06702183969318865,662,olmo,OLMo-2-1124-7B,uniform,6.4967749901858625
status_message,0.03714922443032269,20367,olmo,OLMo-2-1124-7B,uniform,9.921720320797188
tab_panel,0.03931247852742681,3519,olmo,OLMo-2-1124-7B,uniform,8.166216268592143
target_size,0.070698943734169,21981,olmo,OLMo-2-1124-7B,uniform,9.997979215628845
text_alternative,0.05115815959870814,1852,olmo,OLMo-2-1124-7B,uniform,7.52456122628536
text_formatting,0.04944178406149153,28514,olmo,OLMo-2-1124-7B,uniform,10.258185543590638
text_spacing,0.04698203541338437,615,olmo,OLMo-2-1124-7B,uniform,6.423246963533519
tool_tip,0.0642462056130171,17356,olmo,OLMo-2-1124-7B,uniform,9.761751162220882
touch_target,0.04054974913597107,1114,olmo,OLMo-2-1124-7B,uniform,7.016609683894219
tree_grid,0.05321053396910424,865,olmo,OLMo-2-1124-7B,uniform,6.763884908562435
universal_design,0.07050633542239668,9030,olmo,OLMo-2-1124-7B,uniform,9.108418382250798
accessibility_tree,0.001886621763696859,1307,pythia,pythia-12b,natural,7.176254532017144
accessible_authentication,0.0009089928789762491,3,pythia,pythia-12b,natural,1.3862943611198906
accessible_description,0.0006480781739810072,716,pythia,pythia-12b,natural,6.57507584059962
accessible_name,0.0026801112922839074,1619,pythia,pythia-12b,natural,7.3901814282264295
alt_text,0.0020659242407417852,23306,pythia,pythia-12b,natural,10.056509023618531
audio_description,0.001709401485277294,4691,pythia,pythia-12b,natural,8.453614209773367
character_key,0.0016229081258642825,1974,pythia,pythia-12b,natural,7.5883236773352225
closed_captions,0.00034713833883860993,7942,pythia,pythia-12b,natural,8.980046316633132
cognitive_disabilities,0.00047306283377101496,10189,pythia,pythia-12b,natural,9.229162126216771
color_contrast,0.0009462821210035584,20112,pythia,pythia-12b,natural,9.909121651153221
combo_box,0.0006509926752186699,50410,pythia,pythia-12b,natural,10.827964684213782
consistent_help,0.002163758338428977,504,pythia,pythia-12b,natural,6.22455842927536
decorative_image,0.0028068090090527624,749,pythia,pythia-12b,natural,6.620073206530356
drag_movement,0.0034995893947779655,328,pythia,pythia-12b,natural,5.796057750765372
error_identification,0.0006374126503941894,1566,pythia,pythia-12b,natural,7.356918242356021
focus_appearance,0.0026462269132025112,102,pythia,pythia-12b,natural,4.634728988229636
focus_indicator,0.0006001608999213144,1261,pythia,pythia-12b,natural,7.140453043101158
focus_management,0.0007777163322316349,989,pythia,pythia-12b,natural,6.897704943128636
form_field,0.0015835236350539633,51864,pythia,pythia-12b,natural,10.856399467865929
informative_image,0.003261120745446485,520,pythia,pythia-12b,natural,6.255750041753367
input_purpose,0.00293555040843784,53,pythia,pythia-12b,natural,3.9889840465642745
keyboard_interaction,0.003488385828677525,1073,pythia,pythia-12b,natural,6.97914527506881
keyboard_navigation,0.004938555671833442,8050,pythia,pythia-12b,natural,8.993551586299981
landmark_region,0.0023732965230009533,128,pythia,pythia-12b,natural,4.859812404361672
live_region,0.002565613971091734,1112,pythia,pythia-12b,natural,7.014814351275545
low_vision,0.00047126889694479383,36811,pythia,pythia-12b,natural,10.513579157958748
menu_bar,0.0023090061848051483,106878,pythia,pythia-12b,natural,11.579452632439278
pointer_cancellation,0.0015607121633364827,2,pythia,pythia-12b,natural,1.0986122886681098
radio_group,0.0010596724750939017,6694,pythia,pythia-12b,natural,8.809116258125274
reading_order,0.000729005018365473,9225,pythia,pythia-12b,natural,9.129780864117766
redundant_entry,0.0023668125388211867,205,pythia,pythia-12b,natural,5.327876168789581
responsive_design,0.0023112534894607177,35628,pythia,pythia-12b,natural,10.4809151919697
screen_reader,0.000738847375032479,32100,pythia,pythia-12b,natural,10.376642461280849
section_heading,0.0008191074593923,6949,pythia,pythia-12b,natural,8.846496938558838
semantic_html,0.003642039559781461,2595,pythia,pythia-12b,natural,7.86172707782398
semantic_markup,0.0023817070061340163,4776,pythia,pythia-12b,natural,8.471568013389962
sensory_characteristics,0.0003842304242424874,11206,pythia,pythia-12b,natural,9.324293862052029
sign_language,0.000378571213514035,113936,pythia,pythia-12b,natural,11.643400943040573
skip_link,0.004092342732474192,662,pythia,pythia-12b,natural,6.4967749901858625
status_message,0.0007155214028897731,20367,pythia,pythia-12b,natural,9.921720320797188
tab_panel,0.0018873370252549184,3519,pythia,pythia-12b,natural,8.166216268592143
target_size,0.0009948530292603272,21981,pythia,pythia-12b,natural,9.997979215628845
text_alternative,0.0023610464413649592,1852,pythia,pythia-12b,natural,7.52456122628536
text_formatting,0.002894125343300324,28514,pythia,pythia-12b,natural,10.258185543590638
text_spacing,0.0006071287149097003,615,pythia,pythia-12b,natural,6.423246963533519
tool_tip,0.0013885448512154955,17356,pythia,pythia-12b,natural,9.761751162220882
touch_target,0.0030708529753609624,1114,pythia,pythia-12b,natural,7.016609683894219
tree_grid,0.0012871527636888799,865,pythia,pythia-12b,natural,6.763884908562435
universal_design,0.0016839164891279497,9030,pythia,pythia-12b,natural,9.108418382250798
accessibility_tree,0.001654782815603502,1307,pythia,pythia-12b,uniform,7.176254532017144
accessible_authentication,0.0015308858593925466,3,pythia,pythia-12b,uniform,1.3862943611198906
accessible_description,0.000795941182877816,716,pythia,pythia-12b,uniform,6.57507584059962
accessible_name,0.002404698508325878,1619,pythia,pythia-12b,uniform,7.3901814282264295
alt_text,0.0010314518003724385,23306,pythia,pythia-12b,uniform,10.056509023618531
audio_description,0.0015887950605246884,4691,pythia,pythia-12b,uniform,8.453614209773367
character_key,0.0016229081258642825,1974,pythia,pythia-12b,uniform,7.5883236773352225
closed_captions,0.00046813107474005816,7942,pythia,pythia-12b,uniform,8.980046316633132
cognitive_disabilities,0.0024779657484031398,10189,pythia,pythia-12b,uniform,9.229162126216771
color_contrast,0.0012284181197173586,20112,pythia,pythia-12b,uniform,9.909121651153221
combo_box,0.0006509926752186699,50410,pythia,pythia-12b,uniform,10.827964684213782
consistent_help,0.002007637219503462,504,pythia,pythia-12b,uniform,6.22455842927536
decorative_image,0.0028068090090527624,749,pythia,pythia-12b,uniform,6.620073206530356
drag_movement,0.0034995893947779655,328,pythia,pythia-12b,uniform,5.796057750765372
error_identification,0.000985118461539924,1566,pythia,pythia-12b,uniform,7.356918242356021
focus_appearance,0.0026462269132025112,102,pythia,pythia-12b,uniform,4.634728988229636
focus_indicator,0.0006001608999213144,1261,pythia,pythia-12b,uniform,7.140453043101158
focus_management,0.0013220885128248192,989,pythia,pythia-12b,uniform,6.897704943128636
form_field,0.0015835236350539633,51864,pythia,pythia-12b,uniform,10.856399467865929
informative_image,0.0035056964843533205,520,pythia,pythia-12b,uniform,6.255750041753367
input_purpose,0.00280624189181251,53,pythia,pythia-12b,uniform,3.9889840465642745
keyboard_interaction,0.003488385828677525,1073,pythia,pythia-12b,uniform,6.97914527506881
keyboard_navigation,0.003685200458858093,8050,pythia,pythia-12b,uniform,8.993551586299981
landmark_region,0.0023732965230009533,128,pythia,pythia-12b,uniform,4.859812404361672
live_region,0.002565613971091734,1112,pythia,pythia-12b,uniform,7.014814351275545
low_vision,0.00017981665223478995,36811,pythia,pythia-12b,uniform,10.513579157958748
menu_bar,0.0023090061848051483,106878,pythia,pythia-12b,uniform,11.579452632439278
pointer_cancellation,0.0018302698852494044,2,pythia,pythia-12b,uniform,1.0986122886681098
radio_group,0.0010596724750939017,6694,pythia,pythia-12b,uniform,8.809116258125274
reading_order,0.0005841389734995694,9225,pythia,pythia-12b,uniform,9.129780864117766
redundant_entry,0.0023668125388211867,205,pythia,pythia-12b,uniform,5.327876168789581
responsive_design,0.0018727897433563898,35628,pythia,pythia-12b,uniform,10.4809151919697
screen_reader,0.000738847375032479,32100,pythia,pythia-12b,uniform,10.376642461280849
section_heading,0.0008191074593923,6949,pythia,pythia-12b,uniform,8.846496938558838
semantic_html,0.0055255511077120685,2595,pythia,pythia-12b,uniform,7.86172707782398
semantic_markup,0.001981163141317599,4776,pythia,pythia-12b,uniform,8.471568013389962
sensory_characteristics,0.0017892192874568737,11206,pythia,pythia-12b,uniform,9.324293862052029
sign_language,0.0009578903438522418,113936,pythia,pythia-12b,uniform,11.643400943040573
skip_link,0.004092342732474192,662,pythia,pythia-12b,uniform,6.4967749901858625
status_message,0.0007155214028897731,20367,pythia,pythia-12b,uniform,9.921720320797188
tab_panel,0.0018873370252549184,3519,pythia,pythia-12b,uniform,8.166216268592143
target_size,0.0009948530292603272,21981,pythia,pythia-12b,uniform,9.997979215628845
text_alternative,0.0023610464413649592,1852,pythia,pythia-12b,uniform,7.52456122628536
text_formatting,0.0018157223123124973,28514,pythia,pythia-12b,uniform,10.258185543590638
text_spacing,0.0008344468835275509,615,pythia,pythia-12b,uniform,6.423246963533519
tool_tip,0.0013885448512154955,17356,pythia,pythia-12b,uniform,9.761751162220882
touch_target,0.0030708529753609624,1114,pythia,pythia-12b,uniform,7.016609683894219
tree_grid,0.0012871527636888799,865,pythia,pythia-12b,uniform,6.763884908562435
universal_design,0.0011431812949012628,9030,pythia,pythia-12b,uniform,9.108418382250798
accessibility_tree,0.02682160399854181,1307,pythia,pythia-160m,natural,7.176254532017144
accessible_authentication,0.048592181317508185,3,pythia,pythia-160m,natural,1.3862943611198906
accessible_description,0.03224324693437654,716,pythia,pythia-160m,natural,6.57507584059962
accessible_name,0.07490213662385935,1619,pythia,pythia-160m,natural,7.3901814282264295
alt_text,0.00166962565272107,23306,pythia,pythia-160m,natural,10.056509023618531
audio_description,0.07068759799003588,4691,pythia,pythia-160m,natural,8.453614209773367
character_key,0.05376817714422938,1974,pythia,pythia-160m,natural,7.5883236773352225
closed_captions,0.008111352077685248,7942,pythia,pythia-160m,natural,8.980046316633132
cognitive_disabilities,0.0024239588412455714,10189,pythia,pythia-160m,natural,9.229162126216771
color_contrast,0.06956844609230753,20112,pythia,pythia-160m,natural,9.909121651153221
combo_box,0.0368456494063138,50410,pythia,pythia-160m,natural,10.827964684213782
consistent_help,0.05922281034290783,504,pythia,pythia-160m,natural,6.22455842927536
decorative_image,0.04304033517837516,749,pythia,pythia-160m,natural,6.620073206530356
drag_movement,0.02365745780989524,328,pythia,pythia-160m,natural,5.796057750765372
error_identification,0.07080051731318229,1566,pythia,pythia-160m,natural,7.356918242356021
focus_appearance,0.04735438823699946,102,pythia,pythia-160m,natural,4.634728988229636
focus_indicator,0.008700620429590295,1261,pythia,pythia-160m,natural,7.140453043101158
focus_management,0.009180726250633547,989,pythia,pythia-160m,natural,6.897704943128636
form_field,0.025782363070175007,51864,pythia,pythia-160m,natural,10.856399467865929
informative_image,0.07702996768057342,520,pythia,pythia-160m,natural,6.255750041753367
input_purpose,0.07860300987958901,53,pythia,pythia-160m,natural,3.9889840465642745
keyboard_interaction,0.036180362291633975,1073,pythia,pythia-160m,natural,6.97914527506881
keyboard_navigation,0.03641162822023021,8050,pythia,pythia-160m,natural,8.993551586299981
landmark_region,0.07075902149081223,128,pythia,pythia-160m,natural,4.859812404361672
live_region,0.07236245609819879,1112,pythia,pythia-160m,natural,7.014814351275545
low_vision,0.021935112029314016,36811,pythia,pythia-160m,natural,10.513579157958748
menu_bar,0.06547985114157194,106878,pythia,pythia-160m,natural,11.579452632439278
pointer_cancellation,0.049755636695772334,2,pythia,pythia-160m,natural,1.0986122886681098
radio_group,0.02186751719564193,6694,pythia,pythia-160m,natural,8.809116258125274
reading_order,0.07297208905220026,9225,pythia,pythia-160m,natural,9.129780864117766
redundant_entry,0.08050607778131953,205,pythia,pythia-160m,natural,5.327876168789581
responsive_design,0.008013743138872043,35628,pythia,pythia-160m,natural,10.4809151919697
screen_reader,0.052864716202020594,32100,pythia,pythia-160m,natural,10.376642461280849
section_heading,0.012851886311545931,6949,pythia,pythia-160m,natural,8.846496938558838
semantic_html,0.055734338611364315,2595,pythia,pythia-160m,natural,7.86172707782398
semantic_markup,0.05976591110229486,4776,pythia,pythia-160m,natural,8.471568013389962
sensory_characteristics,0.005236674798652488,11206,pythia,pythia-160m,natural,9.324293862052029
sign_language,0.008925146050751174,113936,pythia,pythia-160m,natural,11.643400943040573
skip_link,0.0329224790912121,662,pythia,pythia-160m,natural,6.4967749901858625
status_message,0.027343327831476843,20367,pythia,pythia-160m,natural,9.921720320797188
tab_panel,0.009162949887104248,3519,pythia,pythia-160m,natural,8.166216268592143
target_size,0.05472438875585783,21981,pythia,pythia-160m,natural,9.997979215628845
text_alternative,0.04501883760094635,1852,pythia,pythia-160m,natural,7.52456122628536
text_formatting,0.04485981594771141,28514,pythia,pythia-160m,natural,10.258185543590638
text_spacing,0.0134855390526354,615,pythia,pythia-160m,natural,6.423246963533519
tool_tip,0.048121814802288984,17356,pythia,pythia-160m,natural,9.761751162220882
touch_target,0.05127416159957639,1114,pythia,pythia-160m,natural,7.016609683894219
tree_grid,0.03198600364848966,865,pythia,pythia-160m,natural,6.763884908562435
universal_design,0.011204401217400989,9030,pythia,pythia-160m,natural,9.108418382250798
accessibility_tree,0.035226739011704825,1307,pythia,pythia-160m,uniform,7.176254532017144
accessible_authentication,0.05941874440759415,3,pythia,pythia-160m,uniform,1.3862943611198906
accessible_description,0.004321293416432984,716,pythia,pythia-160m,uniform,6.57507584059962
accessible_name,0.07627315148711201,1619,pythia,pythia-160m,uniform,7.3901814282264295
alt_text,0.012917537847533788,23306,pythia,pythia-160m,uniform,10.056509023618531
audio_description,0.05046571772545567,4691,pythia,pythia-160m,uniform,8.453614209773367
character_key,0.05376817714422938,1974,pythia,pythia-160m,uniform,7.5883236773352225
closed_captions,0.06381628774106494,7942,pythia,pythia-160m,uniform,8.980046316633132
cognitive_disabilities,0.04644173197448252,10189,pythia,pythia-160m,uniform,9.229162126216771
color_contrast,0.018394690752029368,20112,pythia,pythia-160m,uniform,9.909121651153221
combo_box,0.0368456494063138,50410,pythia,pythia-160m,uniform,10.827964684213782
consistent_help,0.07317452244460573,504,pythia,pythia-160m,uniform,6.22455842927536
decorative_image,0.04304033517837516,749,pythia,pythia-160m,uniform,6.620073206530356
drag_movement,0.02365745780989524,328,pythia,pythia-160m,uniform,5.796057750765372
error_identification,0.06733290422707786,1566,pythia,pythia-160m,uniform,7.356918242356021
focus_appearance,0.04735438823699946,102,pythia,pythia-160m,uniform,4.634728988229636
focus_indicator,0.008700620429590295,1261,pythia,pythia-160m,uniform,7.140453043101158
focus_management,0.0006233011838048293,989,pythia,pythia-160m,uniform,6.897704943128636
form_field,0.025782363070175007,51864,pythia,pythia-160m,uniform,10.856399467865929
informative_image,0.07354074064642185,520,pythia,pythia-160m,uniform,6.255750041753367
input_purpose,0.07092093322426071,53,pythia,pythia-160m,uniform,3.9889840465642745
keyboard_interaction,0.036180362291633975,1073,pythia,pythia-160m,uniform,6.97914527506881
keyboard_navigation,0.05538297574967137,8050,pythia,pythia-160m,uniform,8.993551586299981
landmark_region,0.07075902149081223,128,pythia,pythia-160m,uniform,4.859812404361672
live_region,0.07236245609819879,1112,pythia,pythia-160m,uniform,7.014814351275545
low_vision,0.003515687468461625,36811,pythia,pythia-160m,uniform,10.513579157958748
menu_bar,0.06547985114157194,106878,pythia,pythia-160m,uniform,11.579452632439278
pointer_cancellation,0.02864943295717231,2,pythia,pythia-160m,uniform,1.0986122886681098
radio_group,0.02186751719564193,6694,pythia,pythia-160m,uniform,8.809116258125274
reading_order,0.05791526474058619,9225,pythia,pythia-160m,uniform,9.129780864117766
redundant_entry,0.08050607778131953,205,pythia,pythia-160m,uniform,5.327876168789581
responsive_design,0.03345016497187307,35628,pythia,pythia-160m,uniform,10.4809151919697
screen_reader,0.052864716202020594,32100,pythia,pythia-160m,uniform,10.376642461280849
section_heading,0.012851886311545931,6949,pythia,pythia-160m,uniform,8.846496938558838
semantic_html,0.06477389372885219,2595,pythia,pythia-160m,uniform,7.86172707782398
semantic_markup,0.056265440210699916,4776,pythia,pythia-160m,uniform,8.471568013389962
sensory_characteristics,0.04894583430141208,11206,pythia,pythia-160m,uniform,9.324293862052029
sign_language,0.004160609835525893,113936,pythia,pythia-160m,uniform,11.643400943040573
skip_link,0.0329224790912121,662,pythia,pythia-160m,uniform,6.4967749901858625
status_message,0.027343327831476843,20367,pythia,pythia-160m,uniform,9.921720320797188
tab_panel,0.009162949887104248,3519,pythia,pythia-160m,uniform,8.166216268592143
target_size,0.05472438875585783,21981,pythia,pythia-160m,uniform,9.997979215628845
text_alternative,0.04501883760094635,1852,pythia,pythia-160m,uniform,7.52456122628536
text_formatting,0.015514955203980156,28514,pythia,pythia-160m,uniform,10.258185543590638
text_spacing,0.03685619262978427,615,pythia,pythia-160m,uniform,6.423246963533519
tool_tip,0.048121814802288984,17356,pythia,pythia-160m,uniform,9.761751162220882
touch_target,0.05127416159957639,1114,pythia,pythia-160m,uniform,7.016609683894219
tree_grid,0.03198600364848966,865,pythia,pythia-160m,uniform,6.763884908562435
universal_design,0.06662046220153561,9030,pythia,pythia-160m,uniform,9.108418382250798
accessibility_tree,0.028792501054704073,1307,pythia,pythia-1b,natural,7.176254532017144
accessible_authentication,0.034000602923333546,3,pythia,pythia-1b,natural,1.3862943611198906
accessible_description,0.04522619023919102,716,pythia,pythia-1b,natural,6.57507584059962
accessible_name,0.034204236976802305,1619,pythia,pythia-1b,natural,7.3901814282264295
alt_text,0.01731206672266118,23306,pythia,pythia-1b,natural,10.056509023618531
audio_description,0.04995321054011577,4691,pythia,pythia-1b,natural,8.453614209773367
character_key,0.03435048684477796,1974,pythia,pythia-1b,natural,7.5883236773352225
closed_captions,0.010684528294950679,7942,pythia,pythia-1b,natural,8.980046316633132
cognitive_disabilities,0.027129808533936726,10189,pythia,pythia-1b,natural,9.229162126216771
color_contrast,0.02504762103781097,20112,pythia,pythia-1b,natural,9.909121651153221
combo_box,0.01593612972646945,50410,pythia,pythia-1b,natural,10.827964684213782
consistent_help,0.07072268500924105,504,pythia,pythia-1b,natural,6.22455842927536
decorative_image,0.04794869236648075,749,pythia,pythia-1b,natural,6.620073206530356
drag_movement,0.04001264404505475,328,pythia,pythia-1b,natural,5.796057750765372
error_identification,0.047446892969310206,1566,pythia,pythia-1b,natural,7.356918242356021
focus_appearance,0.026177895441651288,102,pythia,pythia-1b,natural,4.634728988229636
focus_indicator,0.01967549724504349,1261,pythia,pythia-1b,natural,7.140453043101158
focus_management,0.02821210380643597,989,pythia,pythia-1b,natural,6.897704943128636
form_field,0.021722151618450775,51864,pythia,pythia-1b,natural,10.856399467865929
informative_image,0.03709007501602164,520,pythia,pythia-1b,natural,6.255750041753367
input_purpose,0.036952393874525924,53,pythia,pythia-1b,natural,3.9889840465642745
keyboard_interaction,0.03854836057871578,1073,pythia,pythia-1b,natural,6.97914527506881
keyboard_navigation,0.02870117537677273,8050,pythia,pythia-1b,natural,8.993551586299981
landmark_region,0.02911346843466151,128,pythia,pythia-1b,natural,4.859812404361672
live_region,0.02854868359863754,1112,pythia,pythia-1b,natural,7.014814351275545
low_vision,0.012938187317922695,36811,pythia,pythia-1b,natural,10.513579157958748
menu_bar,0.03144512707367528,106878,pythia,pythia-1b,natural,11.579452632439278
pointer_cancellation,0.03267933018505568,2,pythia,pythia-1b,natural,1.0986122886681098
radio_group,0.019205550570040936,6694,pythia,pythia-1b,natural,8.809116258125274
reading_order,0.03117301454767577,9225,pythia,pythia-1b,natural,9.129780864117766
redundant_entry,0.03297465667128558,205,pythia,pythia-1b,natural,5.327876168789581
responsive_design,0.04105576109141101,35628,pythia,pythia-1b,natural,10.4809151919697
screen_reader,0.01160365859977895,32100,pythia,pythia-1b,natural,10.376642461280849
section_heading,0.034018743224441914,6949,pythia,pythia-1b,natural,8.846496938558838
semantic_html,0.052245459891855583,2595,pythia,pythia-1b,natural,7.86172707782398
semantic_markup,0.026786871999502127,4776,pythia,pythia-1b,natural,8.471568013389962
sensory_characteristics,0.022795638628303905,11206,pythia,pythia-1b,natural,9.324293862052029
sign_language,0.02052030712366095,113936,pythia,pythia-1b,natural,11.643400943040573
skip_link,0.020841388497501553,662,pythia,pythia-1b,natural,6.4967749901858625
status_message,0.025436394009739023,20367,pythia,pythia-1b,natural,9.921720320797188
tab_panel,0.02000581165775648,3519,pythia,pythia-1b,natural,8.166216268592143
target_size,0.03072455814108248,21981,pythia,pythia-1b,natural,9.997979215628845
text_alternative,0.037479098327457896,1852,pythia,pythia-1b,natural,7.52456122628536
text_formatting,0.03297192845493554,28514,pythia,pythia-1b,natural,10.258185543590638
text_spacing,0.031047872081398913,615,pythia,pythia-1b,natural,6.423246963533519
tool_tip,0.028006156720220967,17356,pythia,pythia-1b,natural,9.761751162220882
touch_target,0.05423629041761154,1114,pythia,pythia-1b,natural,7.016609683894219
tree_grid,0.023420452699065144,865,pythia,pythia-1b,natural,6.763884908562435
universal_design,0.02235519262030713,9030,pythia,pythia-1b,natural,9.108418382250798
accessibility_tree,0.022672967519611047,1307,pythia,pythia-1b,uniform,7.176254532017144
accessible_authentication,0.0318071874789892,3,pythia,pythia-1b,uniform,1.3862943611198906
accessible_description,0.030599923245608705,716,pythia,pythia-1b,uniform,6.57507584059962
accessible_name,0.030547837633639524,1619,pythia,pythia-1b,uniform,7.3901814282264295
alt_text,0.015625216998159865,23306,pythia,pythia-1b,uniform,10.056509023618531
audio_description,0.04193312097340817,4691,pythia,pythia-1b,uniform,8.453614209773367
character_key,0.03435048684477796,1974,pythia,pythia-1b,uniform,7.5883236773352225
closed_captions,0.024494612589478444,7942,pythia,pythia-1b,uniform,8.980046316633132
cognitive_disabilities,0.029321538377553136,10189,pythia,pythia-1b,uniform,9.229162126216771
color_contrast,0.04890899006277314,20112,pythia,pythia-1b,uniform,9.909121651153221
combo_box,0.01593612972646945,50410,pythia,pythia-1b,uniform,10.827964684213782
consistent_help,0.035886054672300695,504,pythia,pythia-1b,uniform,6.22455842927536
decorative_image,0.04794869236648075,749,pythia,pythia-1b,uniform,6.620073206530356
drag_movement,0.04001264404505475,328,pythia,pythia-1b,uniform,5.796057750765372
error_identification,0.02625146694481371,1566,pythia,pythia-1b,uniform,7.356918242356021
focus_appearance,0.026177895441651288,102,pythia,pythia-1b,uniform,4.634728988229636
focus_indicator,0.01967549724504349,1261,pythia,pythia-1b,uniform,7.140453043101158
focus_management,0.02308440767228595,989,pythia,pythia-1b,uniform,6.897704943128636
form_field,0.021722151618450775,51864,pythia,pythia-1b,uniform,10.856399467865929
informative_image,0.036460712365806,520,pythia,pythia-1b,uniform,6.255750041753367
input_purpose,0.04271685909479853,53,pythia,pythia-1b,uniform,3.9889840465642745
keyboard_interaction,0.03854836057871578,1073,pythia,pythia-1b,uniform,6.97914527506881
keyboard_navigation,0.037711579911410754,8050,pythia,pythia-1b,uniform,8.993551586299981
landmark_region,0.02911346843466151,128,pythia,pythia-1b,uniform,4.859812404361672
live_region,0.02854868359863754,1112,pythia,pythia-1b,uniform,7.014814351275545
low_vision,0.014918667031452053,36811,pythia,pythia-1b,uniform,10.513579157958748
menu_bar,0.03144512707367528,106878,pythia,pythia-1b,uniform,11.579452632439278
pointer_cancellation,0.026591472886502647,2,pythia,pythia-1b,uniform,1.0986122886681098
radio_group,0.019205550570040936,6694,pythia,pythia-1b,uniform,8.809116258125274
reading_order,0.0229651167057454,9225,pythia,pythia-1b,uniform,9.129780864117766
redundant_entry,0.03297465667128558,205,pythia,pythia-1b,uniform,5.327876168789581
responsive_design,0.03284058459103097,35628,pythia,pythia-1b,uniform,10.4809151919697
screen_reader,0.01160365859977895,32100,pythia,pythia-1b,uniform,10.376642461280849
section_heading,0.034018743224441914,6949,pythia,pythia-1b,uniform,8.846496938558838
semantic_html,0.07710807435214513,2595,pythia,pythia-1b,uniform,7.86172707782398
semantic_markup,0.0255314788781106,4776,pythia,pythia-1b,uniform,8.471568013389962
sensory_characteristics,0.031056001503020462,11206,pythia,pythia-1b,uniform,9.324293862052029
sign_language,0.019343832507729496,113936,pythia,pythia-1b,uniform,11.643400943040573
skip_link,0.020841388497501553,662,pythia,pythia-1b,uniform,6.4967749901858625
status_message,0.025436394009739023,20367,pythia,pythia-1b,uniform,9.921720320797188
tab_panel,0.02000581165775648,3519,pythia,pythia-1b,uniform,8.166216268592143
target_size,0.03072455814108248,21981,pythia,pythia-1b,uniform,9.997979215628845
text_alternative,0.037479098327457896,1852,pythia,pythia-1b,uniform,7.52456122628536
text_formatting,0.027250295039266334,28514,pythia,pythia-1b,uniform,10.258185543590638
text_spacing,0.024334251508116626,615,pythia,pythia-1b,uniform,6.423246963533519
tool_tip,0.028006156720220967,17356,pythia,pythia-1b,uniform,9.761751162220882
touch_target,0.05423629041761154,1114,pythia,pythia-1b,uniform,7.016609683894219
tree_grid,0.023420452699065144,865,pythia,pythia-1b,uniform,6.763884908562435
universal_design,0.0384807430207729,9030,pythia,pythia-1b,uniform,9.108418382250798
accessibility_tree,0.004343888955190713,1307,pythia,pythia-2.8b,natural,7.176254532017144
