family,model,condition,compound,in_frequency_set,word1_tokens,word2_tokens,compound_tokens,word1_spans,word2_spans,word1_pieces,word2_pieces
olmo,OLMo-2-1124-13B,natural,section_heading,True,1,1,2,1,1,"["" section""]","["" heading""]"
olmo,OLMo-2-1124-13B,natural,text_alternative,True,1,1,2,1,1,"["" text""]","["" alternative""]"
olmo,OLMo-2-1124-13B,natural,audio_description,True,1,1,2,1,1,"["" audio""]","["" description""]"
olmo,OLMo-2-1124-13B,natural,sign_language,True,1,1,2,1,1,"[""Sign""]","["" language""]"
olmo,OLMo-2-1124-13B,natural,sensory_characteristics,True,3,1,4,1,1,"[""S"", ""ens"", ""ory""]","["" characteristics""]"
olmo,OLMo-2-1124-13B,natural,input_purpose,True,1,1,2,1,1,"["" input""]","["" purpose""]"
olmo,OLMo-2-1124-13B,natural,target_size,True,1,1,2,1,1,"["" target""]","["" size""]"
olmo,OLMo-2-1124-13B,natural,touch_target,True,1,1,2,1,1,"["" touch""]","["" target""]"
olmo,OLMo-2-1124-13B,natural,drag_movement,True,1,1,2,1,1,"["" drag""]","["" movement""]"
olmo,OLMo-2-1124-13B,natural,focus_appearance,True,1,1,2,1,1,"["" focus""]","["" appearance""]"
olmo,OLMo-2-1124-13B,natural,consistent_help,True,2,1,3,1,1,"[""Cons"", ""istent""]","["" help""]"
olmo,OLMo-2-1124-13B,natural,redundant_entry,True,1,1,2,1,1,"["" redundant""]","["" entry""]"
olmo,OLMo-2-1124-13B,natural,accessible_authentication,True,1,1,2,1,1,"[""Accessible""]","["" authentication""]"
olmo,OLMo-2-1124-13B,natural,text_spacing,True,1,1,2,1,1,"[""Text""]","["" spacing""]"
olmo,OLMo-2-1124-13B,natural,status_message,True,1,1,2,1,1,"["" status""]","["" message""]"
olmo,OLMo-2-1124-13B,natural,error_identification,True,1,1,2,1,1,"[""Error""]","["" identification""]"
olmo,OLMo-2-1124-13B,natural,pointer_cancellation,True,1,1,2,1,1,"[""Pointer""]","["" cancellation""]"
olmo,OLMo-2-1124-13B,natural,character_key,True,1,1,2,1,1,"["" character""]","["" key""]"
olmo,OLMo-2-1124-13B,natural,accessibility_tree,True,1,1,2,1,1,"["" accessibility""]","["" tree""]"
olmo,OLMo-2-1124-13B,natural,accessible_name,True,1,1,2,1,1,"["" accessible""]","["" name""]"
olmo,OLMo-2-1124-13B,natural,accessible_description,True,1,1,2,1,1,"["" accessible""]","["" description""]"
olmo,OLMo-2-1124-13B,natural,live_region,True,1,1,2,1,1,"["" live""]","["" region""]"
olmo,OLMo-2-1124-13B,natural,tab_panel,True,1,1,2,1,1,"["" tab""]","["" panel""]"
olmo,OLMo-2-1124-13B,natural,radio_group,True,1,1,2,1,1,"["" radio""]","["" group""]"
olmo,OLMo-2-1124-13B,natural,tree_grid,True,1,1,2,1,1,"["" tree""]","["" grid""]"
olmo,OLMo-2-1124-13B,natural,menu_bar,True,1,1,2,1,1,"["" menu""]","["" bar""]"
olmo,OLMo-2-1124-13B,natural,tool_tip,True,1,1,2,1,1,"["" tool""]","["" tip""]"
olmo,OLMo-2-1124-13B,natural,combo_box,True,1,1,2,1,1,"["" combo""]","["" box""]"
olmo,OLMo-2-1124-13B,natural,semantic_markup,True,1,1,2,1,1,"[""Semantic""]","["" markup""]"
olmo,OLMo-2-1124-13B,natural,focus_management,True,1,1,2,1,1,"[""Focus""]","["" management""]"
olmo,OLMo-2-1124-13B,natural,reading_order,True,1,1,2,1,1,"[""Reading""]","["" order""]"
olmo,OLMo-2-1124-13B,natural,text_formatting,True,1,1,2,1,1,"[""Text""]","["" formatting""]"
olmo,OLMo-2-1124-13B,natural,form_field,True,1,1,2,1,1,"["" form""]","["" field""]"
olmo,OLMo-2-1124-13B,natural,landmark_region,True,1,1,2,1,1,"["" landmark""]","["" region""]"
olmo,OLMo-2-1124-13B,natural,low_vision,True,1,1,2,1,1,"[""Low""]","["" vision""]"
olmo,OLMo-2-1124-13B,natural,cognitive_disabilities,True,2,1,3,1,1,"[""C"", ""ognitive""]","["" disabilities""]"
olmo,OLMo-2-1124-13B,natural,universal_design,True,1,1,2,1,1,"[""Universal""]","["" design""]"
olmo,OLMo-2-1124-13B,natural,decorative_image,True,1,1,2,1,1,"["" decorative""]","["" image""]"
olmo,OLMo-2-1124-13B,natural,informative_image,True,1,1,2,1,1,"["" informative""]","["" image""]"
olmo,OLMo-2-1124-13B,natural,responsive_design,True,1,1,2,1,1,"[""Responsive""]","["" design""]"
olmo,OLMo-2-1124-13B,natural,empty_link,False,1,1,2,1,1,"["" empty""]","["" link""]"
olmo,OLMo-2-1124-13B,uniform,screen_reader,True,1,1,2,1,1,"["" screen""]","["" reader""]"
olmo,OLMo-2-1124-13B,uniform,alt_text,True,1,1,2,1,1,"["" alt""]","["" text""]"
olmo,OLMo-2-1124-13B,uniform,skip_link,True,1,1,2,1,1,"["" skip""]","["" link""]"
olmo,OLMo-2-1124-13B,uniform,color_contrast,True,1,1,2,1,1,"["" color""]","["" contrast""]"
olmo,OLMo-2-1124-13B,uniform,keyboard_navigation,True,1,1,2,1,1,"["" keyboard""]","["" navigation""]"
olmo,OLMo-2-1124-13B,uniform,closed_captions,True,1,1,2,1,1,"["" closed""]","["" captions""]"
olmo,OLMo-2-1124-13B,uniform,focus_indicator,True,1,1,2,1,1,"["" focus""]","["" indicator""]"
olmo,OLMo-2-1124-13B,uniform,semantic_html,True,1,1,2,1,1,"["" semantic""]","["" HTML""]"
olmo,OLMo-2-1124-13B,uniform,form_label,False,1,1,2,1,1,"["" form""]","["" label""]"
olmo,OLMo-2-1124-13B,uniform,link_text,False,1,1,2,1,1,"["" link""]","["" text""]"
olmo,OLMo-2-1124-13B,uniform,page_title,False,1,1,2,1,1,"["" page""]","["" title""]"
olmo,OLMo-2-1124-13B,uniform,keyboard_interaction,True,1,1,2,1,1,"["" keyboard""]","["" interaction""]"
olmo,OLMo-2-1124-13B,uniform,section_heading,True,1,1,2,1,1,"["" section""]","["" heading""]"
olmo,OLMo-2-1124-13B,uniform,text_alternative,True,1,1,2,1,1,"["" text""]","["" alternative""]"
olmo,OLMo-2-1124-13B,uniform,audio_description,True,1,1,2,1,1,"["" audio""]","["" description""]"
olmo,OLMo-2-1124-13B,uniform,sign_language,True,1,1,2,1,1,"["" sign""]","["" language""]"
olmo,OLMo-2-1124-13B,uniform,sensory_characteristics,True,1,1,2,1,1,"["" sensory""]","["" characteristics""]"
olmo,OLMo-2-1124-13B,uniform,input_purpose,True,1,1,2,1,1,"["" input""]","["" purpose""]"
olmo,OLMo-2-1124-13B,uniform,target_size,True,1,1,2,1,1,"["" target""]","["" size""]"
olmo,OLMo-2-1124-13B,uniform,touch_target,True,1,1,2,1,1,"["" touch""]","["" target""]"
olmo,OLMo-2-1124-13B,uniform,drag_movement,True,1,1,2,1,1,"["" drag""]","["" movement""]"
olmo,OLMo-2-1124-13B,uniform,focus_appearance,True,1,1,2,1,1,"["" focus""]","["" appearance""]"
olmo,OLMo-2-1124-13B,uniform,consistent_help,True,1,1,2,1,1,"["" consistent""]","["" help""]"
olmo,OLMo-2-1124-13B,uniform,redundant_entry,True,1,1,2,1,1,"["" redundant""]","["" entry""]"
olmo,OLMo-2-1124-13B,uniform,accessible_authentication,True,1,1,2,1,1,"["" accessible""]","["" authentication""]"
olmo,OLMo-2-1124-13B,uniform,text_spacing,True,1,1,2,1,1,"["" text""]","["" spacing""]"
olmo,OLMo-2-1124-13B,uniform,status_message,True,1,1,2,1,1,"["" status""]","["" message""]"
olmo,OLMo-2-1124-13B,uniform,error_identification,True,1,1,2,1,1,"["" error""]","["" identification""]"
olmo,OLMo-2-1124-13B,uniform,pointer_cancellation,True,1,1,2,1,1,"["" pointer""]","["" cancellation""]"
olmo,OLMo-2-1124-13B,uniform,character_key,True,1,1,2,1,1,"["" character""]","["" key""]"
olmo,OLMo-2-1124-13B,uniform,accessibility_tree,True,1,1,2,1,1,"["" accessibility""]","["" tree""]"
olmo,OLMo-2-1124-13B,uniform,accessible_name,True,1,1,2,1,1,"["" accessible""]","["" name""]"
olmo,OLMo-2-1124-13B,uniform,accessible_description,True,1,1,2,1,1,"["" accessible""]","["" description""]"
olmo,OLMo-2-1124-13B,uniform,live_region,True,1,1,2,1,1,"["" live""]","["" region""]"
olmo,OLMo-2-1124-13B,uniform,tab_panel,True,1,1,2,1,1,"["" tab""]","["" panel""]"
olmo,OLMo-2-1124-13B,uniform,radio_group,True,1,1,2,1,1,"["" radio""]","["" group""]"
olmo,OLMo-2-1124-13B,uniform,tree_grid,True,1,1,2,1,1,"["" tree""]","["" grid""]"
olmo,OLMo-2-1124-13B,uniform,menu_bar,True,1,1,2,1,1,"["" menu""]","["" bar""]"
olmo,OLMo-2-1124-13B,uniform,tool_tip,True,1,1,2,1,1,"["" tool""]","["" tip""]"
olmo,OLMo-2-1124-13B,uniform,combo_box,True,1,1,2,1,1,"["" combo""]","["" box""]"
olmo,OLMo-2-1124-13B,uniform,semantic_markup,True,1,1,2,1,1,"["" semantic""]","["" markup""]"
olmo,OLMo-2-1124-13B,uniform,focus_management,True,1,1,2,1,1,"["" focus""]","["" management""]"
olmo,OLMo-2-1124-13B,uniform,reading_order,True,1,1,2,1,1,"["" reading""]","["" order""]"
olmo,OLMo-2-1124-13B,uniform,text_formatting,True,1,1,2,1,1,"["" text""]","["" formatting""]"
olmo,OLMo-2-1124-13B,uniform,form_field,True,1,1,2,1,1,"["" form""]","["" field""]"
olmo,OLMo-2-1124-13B,uniform,landmark_region,True,1,1,2,1,1,"["" landmark""]","["" region""]"
olmo,OLMo-2-1124-13B,uniform,low_vision,True,1,1,2,1,1,"["" low""]","["" vision""]"
olmo,OLMo-2-1124-13B,uniform,cognitive_disabilities,True,1,1,2,1,1,"["" cognitive""]","["" disabilities""]"
olmo,OLMo-2-1124-13B,uniform,universal_design,True,1,1,2,1,1,"["" universal""]","["" design""]"
olmo,OLMo-2-1124-13B,uniform,decorative_image,True,1,1,2,1,1,"["" decorative""]","["" image""]"
olmo,OLMo-2-1124-13B,uniform,informative_image,True,1,1,2,1,1,"["" informative""]","["" image""]"
olmo,OLMo-2-1124-13B,uniform,responsive_design,True,1,1,2,1,1,"["" responsive""]","["" design""]"
olmo,OLMo-2-1124-13B,uniform,empty_link,False,1,1,2,1,1,"["" empty""]","["" link""]"
olmo,OLMo-2-1124-7B,natural,screen_reader,True,1,1,2,1,1,"["" screen""]","["" reader""]"
olmo,OLMo-2-1124-7B,natural,alt_text,True,1,1,2,1,1,"["" alt""]","["" text""]"
olmo,OLMo-2-1124-7B,natural,skip_link,True,1,1,2,1,1,"["" skip""]","["" link""]"
olmo,OLMo-2-1124-7B,natural,color_contrast,True,1,1,2,1,1,"[""Color""]","["" contrast""]"
olmo,OLMo-2-1124-7B,natural,keyboard_navigation,True,1,1,2,1,1,"[""Keyboard""]","["" navigation""]"
olmo,OLMo-2-1124-7B,natural,closed_captions,True,1,1,2,1,1,"[""Closed""]","["" captions""]"
olmo,OLMo-2-1124-7B,natural,focus_indicator,True,1,1,2,1,1,"["" focus""]","["" indicator""]"
olmo,OLMo-2-1124-7B,natural,semantic_html,True,1,1,2,1,1,"[""Semantic""]","["" HTML""]"
olmo,OLMo-2-1124-7B,natural,form_label,False,1,1,2,1,1,"["" form""]","["" label""]"
olmo,OLMo-2-1124-7B,natural,link_text,False,1,1,2,1,1,"[""Link""]","["" text""]"
olmo,OLMo-2-1124-7B,natural,page_title,False,1,1,2,1,1,"["" page""]","["" title""]"
olmo,OLMo-2-1124-7B,natural,keyboard_interaction,True,1,1,2,1,1,"["" keyboard""]","["" interaction""]"
olmo,OLMo-2-1124-7B,natural,section_heading,True,1,1,2,1,1,"["" section""]","["" heading""]"
olmo,OLMo-2-1124-7B,natural,text_alternative,True,1,1,2,1,1,"["" text""]","["" alternative""]"
olmo,OLMo-2-1124-7B,natural,audio_description,True,1,1,2,1,1,"["" audio""]","["" description""]"
olmo,OLMo-2-1124-7B,natural,sign_language,True,1,1,2,1,1,"[""Sign""]","["" language""]"
olmo,OLMo-2-1124-7B,natural,sensory_characteristics,True,3,1,4,1,1,"[""S"", ""ens"", ""ory""]","["" characteristics""]"
olmo,OLMo-2-1124-7B,natural,input_purpose,True,1,1,2,1,1,"["" input""]","["" purpose""]"
olmo,OLMo-2-1124-7B,natural,target_size,True,1,1,2,1,1,"["" target""]","["" size""]"
olmo,OLMo-2-1124-7B,natural,touch_target,True,1,1,2,1,1,"["" touch""]","["" target""]"
olmo,OLMo-2-1124-7B,natural,drag_movement,True,1,1,2,1,1,"["" drag""]","["" movement""]"
olmo,OLMo-2-1124-7B,natural,focus_appearance,True,1,1,2,1,1,"["" focus""]","["" appearance""]"
olmo,OLMo-2-1124-7B,natural,consistent_help,True,2,1,3,1,1,"[""Cons"", ""istent""]","["" help""]"
olmo,OLMo-2-1124-7B,natural,redundant_entry,True,1,1,2,1,1,"["" redundant""]","["" entry""]"
olmo,OLMo-2-1124-7B,natural,accessible_authentication,True,1,1,2,1,1,"[""Accessible""]","["" authentication""]"
olmo,OLMo-2-1124-7B,natural,text_spacing,True,1,1,2,1,1,"[""Text""]","["" spacing""]"
olmo,OLMo-2-1124-7B,natural,status_message,True,1,1,2,1,1,"["" status""]","["" message""]"
olmo,OLMo-2-1124-7B,natural,error_identification,True,1,1,2,1,1,"[""Error""]","["" identification""]"
olmo,OLMo-2-1124-7B,natural,pointer_cancellation,True,1,1,2,1,1,"[""Pointer""]","["" cancellation""]"
olmo,OLMo-2-1124-7B,natural,character_key,True,1,1,2,1,1,"["" character""]","["" key""]"
olmo,OLMo-2-1124-7B,natural,accessibility_tree,True,1,1,2,1,1,"["" accessibility""]","["" tree""]"
olmo,OLMo-2-1124-7B,natural,accessible_name,True,1,1,2,1,1,"["" accessible""]","["" name""]"
olmo,OLMo-2-1124-7B,natural,accessible_description,True,1,1,2,1,1,"["" accessible""]","["" description""]"
olmo,OLMo-2-1124-7B,natural,live_region,True,1,1,2,1,1,"["" live""]","["" region""]"
olmo,OLMo-2-1124-7B,natural,tab_panel,True,1,1,2,1,1,"["" tab""]","["" panel""]"
olmo,OLMo-2-1124-7B,natural,radio_group,True,1,1,2,1,1,"["" radio""]","["" group""]"
olmo,OLMo-2-1124-7B,natural,tree_grid,True,1,1,2,1,1,"["" tree""]","["" grid""]"
olmo,OLMo-2-1124-7B,natural,menu_bar,True,1,1,2,1,1,"["" menu""]","["" bar""]"
olmo,OLMo-2-1124-7B,natural,tool_tip,True,1,1,2,1,1,"["" tool""]","["" tip""]"
olmo,OLMo-2-1124-7B,natural,combo_box,True,1,1,2,1,1,"["" combo""]","["" box""]"
olmo,OLMo-2-1124-7B,natural,semantic_markup,True,1,1,2,1,1,"[""Semantic""]","["" markup""]"
olmo,OLMo-2-1124-7B,natural,focus_management,True,1,1,2,1,1,"[""Focus""]","["" management""]"
olmo,OLMo-2-1124-7B,natural,reading_order,True,1,1,2,1,1,"[""Reading""]","["" order""]"
olmo,OLMo-2-1124-7B,natural,text_formatting,True,1,1,2,1,1,"[""Text""]","["" formatting""]"
olmo,OLMo-2-1124-7B,natural,form_field,True,1,1,2,1,1,"["" form""]","["" field""]"
olmo,OLMo-2-1124-7B,natural,landmark_region,True,1,1,2,1,1,"["" landmark""]","["" region""]"
olmo,OLMo-2-1124-7B,natural,low_vision,True,1,1,2,1,1,"[""Low""]","["" vision""]"
olmo,OLMo-2-1124-7B,natural,cognitive_disabilities,True,2,1,3,1,1,"[""C"", ""ognitive""]","["" disabilities""]"
olmo,OLMo-2-1124-7B,natural,universal_design,True,1,1,2,1,1,"[""Universal""]","["" design""]"
olmo,OLMo-2-1124-7B,natural,decorative_image,True,1,1,2,1,1,"["" decorative""]","["" image""]"
olmo,OLMo-2-1124-7B,natural,informative_image,True,1,1,2,1,1,"["" informative""]","["" image""]"
olmo,OLMo-2-1124-7B,natural,responsive_design,True,1,1,2,1,1,"[""Responsive""]","["" design""]"
olmo,OLMo-2-1124-7B,natural,empty_link,False,1,1,2,1,1,"["" empty""]","["" link""]"
olmo,OLMo-2-1124-7B,uniform,screen_reader,True,1,1,2,1,1,"["" screen""]","["" reader""]"
olmo,OLMo-2-1124-7B,uniform,alt_text,True,1,1,2,1,1,"["" alt""]","["" text""]"
olmo,OLMo-2-1124-7B,uniform,skip_link,True,1,1,2,1,1,"["" skip""]","["" link""]"
olmo,OLMo-2-1124-7B,uniform,color_contrast,True,1,1,2,1,1,"["" color""]","["" contrast""]"
olmo,OLMo-2-1124-7B,uniform,keyboard_navigation,True,1,1,2,1,1,"["" keyboard""]","["" navigation""]"
olmo,OLMo-2-1124-7B,uniform,closed_captions,True,1,1,2,1,1,"["" closed""]","["" captions""]"
olmo,OLMo-2-1124-7B,uniform,focus_indicator,True,1,1,2,1,1,"["" focus""]","["" indicator""]"
olmo,OLMo-2-1124-7B,uniform,semantic_html,True,1,1,2,1,1,"["" semantic""]","["" HTML""]"
olmo,OLMo-2-1124-7B,uniform,form_label,False,1,1,2,1,1,"["" form""]","["" label""]"
olmo,OLMo-2-1124-7B,uniform,link_text,False,1,1,2,1,1,"["" link""]","["" text""]"
olmo,OLMo-2-1124-7B,uniform,page_title,False,1,1,2,1,1,"["" page""]","["" title""]"
olmo,OLMo-2-1124-7B,uniform,keyboard_interaction,True,1,1,2,1,1,"["" keyboard""]","["" interaction""]"
olmo,OLMo-2-1124-7B,uniform,section_heading,True,1,1,2,1,1,"["" section""]","["" heading""]"
olmo,OLMo-2-1124-7B,uniform,text_alternative,True,1,1,2,1,1,"["" text""]","["" alternative""]"
olmo,OLMo-2-1124-7B,uniform,audio_description,True,1,1,2,1,1,"["" audio""]","["" description""]"
olmo,OLMo-2-1124-7B,uniform,sign_language,True,1,1,2,1,1,"["" sign""]","["" language""]"
olmo,OLMo-2-1124-7B,uniform,sensory_characteristics,True,1,1,2,1,1,"["" sensory""]","["" characteristics""]"
olmo,OLMo-2-1124-7B,uniform,input_purpose,True,1,1,2,1,1,"["" input""]","["" purpose""]"
olmo,OLMo-2-1124-7B,uniform,target_size,True,1,1,2,1,1,"["" target""]","["" size""]"
olmo,OLMo-2-1124-7B,uniform,touch_target,True,1,1,2,1,1,"["" touch""]","["" target""]"
olmo,OLMo-2-1124-7B,uniform,drag_movement,True,1,1,2,1,1,"["" drag""]","["" movement""]"
olmo,OLMo-2-1124-7B,uniform,focus_appearance,True,1,1,2,1,1,"["" focus""]","["" appearance""]"
olmo,OLMo-2-1124-7B,uniform,consistent_help,True,1,1,2,1,1,"["" consistent""]","["" help""]"
olmo,OLMo-2-1124-7B,uniform,redundant_entry,True,1,1,2,1,1,"["" redundant""]","["" entry""]"
olmo,OLMo-2-1124-7B,uniform,accessible_authentication,True,1,1,2,1,1,"["" accessible""]","["" authentication""]"
olmo,OLMo-2-1124-7B,uniform,text_spacing,True,1,1,2,1,1,"["" text""]","["" spacing""]"
olmo,OLMo-2-1124-7B,uniform,status_message,True,1,1,2,1,1,"["" status""]","["" message""]"
olmo,OLMo-2-1124-7B,uniform,error_identification,True,1,1,2,1,1,"["" error""]","["" identification""]"
olmo,OLMo-2-1124-7B,uniform,pointer_cancellation,True,1,1,2,1,1,"["" pointer""]","["" cancellation""]"
olmo,OLMo-2-1124-7B,uniform,character_key,True,1,1,2,1,1,"["" character""]","["" key""]"
olmo,OLMo-2-1124-7B,uniform,accessibility_tree,True,1,1,2,1,1,"["" accessibility""]","["" tree""]"
olmo,OLMo-2-1124-7B,uniform,accessible_name,True,1,1,2,1,1,"["" accessible""]","["" name""]"
olmo,OLMo-2-1124-7B,uniform,accessible_description,True,1,1,2,1,1,"["" accessible""]","["" description""]"
olmo,OLMo-2-1124-7B,uniform,live_region,True,1,1,2,1,1,"["" live""]","["" region""]"
olmo,OLMo-2-1124-7B,uniform,tab_panel,True,1,1,2,1,1,"["" tab""]","["" panel""]"
olmo,OLMo-2-1124-7B,uniform,radio_group,True,1,1,2,1,1,"["" radio""]","["" group""]"
olmo,OLMo-2-1124-7B,uniform,tree_grid,True,1,1,2,1,1,"["" tree""]","["" grid""]"
olmo,OLMo-2-1124-7B,uniform,menu_bar,True,1,1,2,1,1,"["" menu""]","["" bar""]"
olmo,OLMo-2-1124-7B,uniform,tool_tip,True,1,1,2,1,1,"["" tool""]","["" tip""]"
olmo,OLMo-2-1124-7B,uniform,combo_box,True,1,1,2,1,1,"["" combo""]","["" box""]"
olmo,OLMo-2-1124-7B,uniform,semantic_markup,True,1,1,2,1,1,"["" semantic""]","["" markup""]"
olmo,OLMo-2-1124-7B,uniform,focus_management,True,1,1,2,1,1,"["" focus""]","["" management""]"
olmo,OLMo-2-1124-7B,uniform,reading_order,True,1,1,2,1,1,"["" reading""]","["" order""]"
olmo,OLMo-2-1124-7B,uniform,text_formatting,True,1,1,2,1,1,"["" text""]","["" formatting""]"
olmo,OLMo-2-1124-7B,uniform,form_field,True,1,1,2,1,1,"["" form""]","["" field""]"
olmo,OLMo-2-1124-7B,uniform,landmark_region,True,1,1,2,1,1,"["" landmark""]","["" region""]"
olmo,OLMo-2-1124-7B,uniform,low_vision,True,1,1,2,1,1,"["" low""]","["" vision""]"
olmo,OLMo-2-1124-7B,uniform,cognitive_disabilities,True,1,1,2,1,1,"["" cognitive""]","["" disabilities""]"
olmo,OLMo-2-1124-7B,uniform,universal_design,True,1,1,2,1,1,"["" universal""]","["" design""]"
olmo,OLMo-2-1124-7B,uniform,decorative_image,True,1,1,2,1,1,"["" decorative""]","["" image""]"
olmo,OLMo-2-1124-7B,uniform,informative_image,True,1,1,2,1,1,"["" informative""]","["" image""]"
olmo,OLMo-2-1124-7B,uniform,responsive_design,True,1,1,2,1,1,"["" responsive""]","["" design""]"
olmo,OLMo-2-1124-7B,uniform,empty_link,False,1,1,2,1,1,"["" empty""]","["" link""]"
pythia,pythia-12b,natural,screen_reader,True,1,1,2,1,1,"["" screen""]","["" reader""]"
pythia,pythia-12b,natural,alt_text,True,1,1,2,1,1,"["" alt""]","["" text""]"
pythia,pythia-12b,natural,skip_link,True,1,1,2,1,1,"["" skip""]","["" link""]"
pythia,pythia-12b,natural,color_contrast,True,1,1,2,1,1,"[""Color""]","["" contrast""]"
pythia,pythia-12b,natural,keyboard_navigation,True,2,1,3,1,1,"[""Key"", ""board""]","["" navigation""]"
pythia,pythia-12b,natural,closed_captions,True,1,2,3,1,1,"[""Closed""]","["" capt"", ""ions""]"
pythia,pythia-12b,natural,focus_indicator,True,1,1,2,1,1,"["" focus""]","["" indicator""]"
pythia,pythia-12b,natural,semantic_html,True,2,1,3,1,1,"[""Sem"", ""antic""]","["" HTML""]"
pythia,pythia-12b,natural,form_label,False,1,1,2,1,1,"["" form""]","["" label""]"
pythia,pythia-12b,natural,link_text,False,1,1,2,1,1,"[""Link""]","["" text""]"
pythia,pythia-12b,natural,page_title,False,1,1,2,1,1,"["" page""]","["" title""]"
pythia,pythia-12b,natural,keyboard_interaction,True,1,1,2,1,1,"["" keyboard""]","["" interaction""]"
pythia,pythia-12b,natural,section_heading,True,1,1,2,1,1,"["" section""]","["" heading""]"
pythia,pythia-12b,natural,text_alternative,True,1,1,2,1,1,"["" text""]","["" alternative""]"
pythia,pythia-12b,natural,audio_description,True,1,1,2,1,1,"["" audio""]","["" description""]"
pythia,pythia-12b,natural,sign_language,True,1,1,2,1,1,"[""Sign""]","["" language""]"
pythia,pythia-12b,natural,sensory_characteristics,True,2,1,3,1,1,"[""S"", ""ensory""]","["" characteristics""]"
pythia,pythia-12b,natural,input_purpose,True,1,1,2,1,1,"["" input""]","["" purpose""]"
pythia,pythia-12b,natural,target_size,True,1,1,2,1,1,"["" target""]","["" size""]"
pythia,pythia-12b,natural,touch_target,True,1,1,2,1,1,"["" touch""]","["" target""]"
pythia,pythia-12b,natural,drag_movement,True,1,1,2,1,1,"["" drag""]","["" movement""]"
pythia,pythia-12b,natural,focus_appearance,True,1,1,2,1,1,"["" focus""]","["" appearance""]"
pythia,pythia-12b,natural,consistent_help,True,2,1,3,1,1,"[""Cons"", ""istent""]","["" help""]"
pythia,pythia-12b,natural,redundant_entry,True,1,1,2,1,1,"["" redundant""]","["" entry""]"
pythia,pythia-12b,natural,accessible_authentication,True,2,1,3,1,1,"[""Access"", ""ible""]","["" authentication""]"
pythia,pythia-12b,natural,text_spacing,True,1,1,2,1,1,"[""Text""]","["" spacing""]"
pythia,pythia-12b,natural,status_message,True,1,1,2,1,1,"["" status""]","["" message""]"
pythia,pythia-12b,natural,error_identification,True,1,1,2,1,1,"[""Error""]","["" identification""]"
pythia,pythia-12b,natural,pointer_cancellation,True,1,1,2,1,1,"[""Pointer""]","["" cancellation""]"
pythia,pythia-12b,natural,character_key,True,1,1,2,1,1,"["" character""]","["" key""]"
pythia,pythia-12b,natural,accessibility_tree,True,1,1,2,1,1,"["" accessibility""]","["" tree""]"
pythia,pythia-12b,natural,accessible_name,True,1,1,2,1,1,"["" accessible""]","["" name""]"
pythia,pythia-12b,natural,accessible_description,True,1,1,2,1,1,"["" accessible""]","["" description""]"
pythia,pythia-12b,natural,live_region,True,1,1,2,1,1,"["" live""]","["" region""]"
pythia,pythia-12b,natural,tab_panel,True,1,1,2,1,1,"["" tab""]","["" panel""]"
pythia,pythia-12b,natural,radio_group,True,1,1,2,1,1,"["" radio""]","["" group""]"
pythia,pythia-12b,natural,tree_grid,True,1,1,2,1,1,"["" tree""]","["" grid""]"
pythia,pythia-12b,natural,menu_bar,True,1,1,2,1,1,"["" menu""]","["" bar""]"
pythia,pythia-12b,natural,tool_tip,True,1,1,2,1,1,"["" tool""]","["" tip""]"
pythia,pythia-12b,natural,combo_box,True,1,1,2,1,1,"["" combo""]","["" box""]"
pythia,pythia-12b,natural,semantic_markup,True,2,1,3,1,1,"[""Sem"", ""antic""]","["" markup""]"
pythia,pythia-12b,natural,focus_management,True,1,1,2,1,1,"[""Focus""]","["" management""]"
pythia,pythia-12b,natural,reading_order,True,1,1,2,1,1,"[""Reading""]","["" order""]"
pythia,pythia-12b,natural,text_formatting,True,1,1,2,1,1,"[""Text""]","["" formatting""]"
pythia,pythia-12b,natural,form_field,True,1,1,2,1,1,"["" form""]","["" field""]"
pythia,pythia-12b,natural,landmark_region,True,1,1,2,1,1,"["" landmark""]","["" region""]"
pythia,pythia-12b,natural,low_vision,True,1,1,2,1,1,"[""Low""]","["" vision""]"
pythia,pythia-12b,natural,cognitive_disabilities,True,2,1,3,1,1,"[""C"", ""ognitive""]","["" disabilities""]"
pythia,pythia-12b,natural,universal_design,True,1,1,2,1,1,"[""Universal""]","["" design""]"
pythia,pythia-12b,natural,decorative_image,True,1,1,2,1,1,"["" decorative""]","["" image""]"
pythia,pythia-12b,natural,informative_image,True,1,1,2,1,1,"["" informative""]","["" image""]"
pythia,pythia-12b,natural,responsive_design,True,3,1,4,1,1,"[""Resp"", ""ons"", ""ive""]","["" design""]"
pythia,pythia-12b,natural,empty_link,False,1,1,2,1,1,"["" empty""]","["" link""]"
pythia,pythia-12b,uniform,screen_reader,True,1,1,2,1,1,"["" screen""]","["" reader""]"
pythia,pythia-12b,uniform,alt_text,True,1,1,2,1,1,"["" alt""]","["" text""]"
pythia,pythia-12b,uniform,skip_link,True,1,1,2,1,1,"["" skip""]","["" link""]"
pythia,pythia-12b,uniform,color_contrast,True,1,1,2,1,1,"["" color""]","["" contrast""]"
pythia,pythia-12b,uniform,keyboard_navigation,True,1,1,2,1,1,"["" keyboard""]","["" navigation""]"
pythia,pythia-12b,uniform,closed_captions,True,1,2,3,1,1,"["" closed""]","["" capt"", ""ions""]"
pythia,pythia-12b,uniform,focus_indicator,True,1,1,2,1,1,"["" focus""]","["" indicator""]"
pythia,pythia-12b,uniform,semantic_html,True,1,1,2,1,1,"["" semantic""]","["" HTML""]"
